QUERY,PLANNING_TIME,EXECUTION_TIME,ROWS
Q2_V2,8.534,2521.573,64
Q2_V2,1.0,2596.997,64
Q2_V2,0.876,2496.186,64
Q2_V2,0.723,2521.562,64
Q2_V2,0.728,2515.404,64
Q2_V2,0.734,2529.17,64
Q2_V2,0.869,2496.178,64
Q2_V2,0.803,2513.282,64
Q2_V2,1.145,2524.373,64
Q2_V2,0.822,2516.917,64
