QUERY,PLANNING_TIME,EXECUTION_TIME,ROWS
Q1_V3,33.74,1292.936,54
Q1_V3,0.915,1178.696,54
Q1_V3,0.894,1131.918,54
Q1_V3,0.807,1187.851,54
Q1_V3,1.164,1266.346,54
Q1_V3,0.825,1144.87,54
Q1_V3,1.071,1153.529,54
Q1_V3,0.816,1224.714,54
Q1_V3,0.904,1160.383,54
Q1_V3,0.808,1203.906,54
