QUERY,PLANNING_TIME,EXECUTION_TIME,ROWS
Q2_V1,11.88,7004.015,49
Q2_V1,0.795,4067.987,49
Q2_V1,0.839,3960.19,49
Q2_V1,0.728,4127.295,49
Q2_V1,0.772,4014.857,49
Q2_V1,0.828,4351.637,49
Q2_V1,0.802,4174.548,49
Q2_V1,0.814,4032.542,49
Q2_V1,0.737,4042.262,49
Q2_V1,0.811,3972.073,49
