QUERY,PLANNING_TIME,EXECUTION_TIME,ROWS
Q1_V4,37.171,9295.681,35
Q1_V4,3.035,9053.551,35
Q1_V4,2.405,7875.7,35
Q1_V4,3.146,7714.095,35
Q1_V4,1.94,7614.953,35
Q1_V4,1.885,7693.687,35
Q1_V4,1.764,7805.243,35
Q1_V4,1.76,7690.868,35
Q1_V4,1.971,8100.613,35
Q1_V4,1.831,8922.822,35
